ID,Year,StateAbbreviation,None,D0,D1,D2,D3,D4,StatisticFormatID
14085,2018,TN,"39,376.78","2,778.44",77.85,0,0,0,1
14086,2018,TN,"39,433.16","2,722.06",77.87,0,0,0,1
14087,2018,TN,"39,597.83","2,557.40",0,0,0,0,1
14088,2018,TN,"39,847.19","2,308.03",352.29,0,0,0,1
14089,2018,TN,"40,094.24","2,060.98",352.29,0,0,0,1
14090,2018,TN,"40,210.75","1,944.47",352.29,0,0,0,1
14091,2018,TN,"41,232.48",922.74,0,0,0,0,1
14092,2018,TN,"41,949.71",205.51,0,0,0,0,1
14093,2018,TN,"42,077.37",77.85,0,0,0,0,1
14094,2018,TN,"42,093.59",61.63,0,0,0,0,1
14095,2018,TN,"42,155.22",0,0,0,0,0,1
14096,2018,TX,"105,473.06","159,681.18","102,873.11","59,120.55","34,391.71","12,227.45",1
14097,2018,TX,"105,704.28","159,449.96","76,490.49","24,548.22","6,434.04",266.2,1
14098,2018,TX,"152,358.73","112,795.51","53,521.84","18,630.49","2,538.25",0,1
14099,2018,TX,"163,300.01","101,854.23","47,754.92","18,670.91","2,749.57",0,1
14100,2018,TX,"184,062.76","81,091.48","30,945.61","8,056.83","1,566.42",0,1
14101,2018,TX,"238,679.93","26,474.31","2,123.14",0,0,0,1
14102,2018,TX,"239,564.97","25,589.27","10,384.78","4,596.74","1,427.29",0,1
14103,2018,TX,"247,093.05","18,061.19","9,589.68","4,551.31","1,103.45",0,1
14104,2018,TX,"25,880.23","239,274.01","172,031.87","78,369.04","31,261.60",0,1
14105,2018,TX,"250,600.90","14,553.34","2,123.14",0,0,0,1
14106,2018,TX,"254,887.12","10,267.12","2,123.14",0,0,0,1
14107,2018,TX,"254,936.08","10,218.16","4,874.40","1,136.47",0,0,1
14108,2018,TX,"255,347.02","9,807.22","2,123.14",0,0,0,1
14109,2018,TX,"257,658.14","7,496.10","3,041.08",0,0,0,1
14110,2018,TX,"259,124.18","6,030.06","2,123.14",0,0,0,1
14111,2018,TX,"259,124.18","6,030.06","2,616.12",0,0,0,1
14112,2018,TX,"27,204.99","237,949.25","188,848.93","99,588.27","34,666.78",0,1
14113,2018,TX,"31,553.03","233,601.21","187,612.58","99,588.43","29,501.43",0,1
14114,2018,TX,"35,189.98","229,964.26","149,744.77","58,286.48","19,364.60",0,1
14115,2018,TX,"38,435.60","226,718.64","131,211.62","45,438.06","11,272.09",0,1
14116,2018,TX,"46,078.86","219,075.37","146,633.56","63,796.68","18,133.63","1,219.74",1
14117,2018,TX,"49,220.59","215,933.65","165,290.20","81,378.09","17,965.82",784.71,1
14118,2018,TX,"50,352.02","214,802.22","158,763.40","74,233.13","13,832.57",798.39,1
14119,2018,TX,"52,821.36","212,332.88","170,432.16","71,835.58","14,611.62",320.83,1
14120,2018,TX,"55,168.99","209,985.25","110,873.36","42,993.78","5,336.56",0,1
14121,2018,TX,"56,210.55","208,943.69","117,661.78","62,153.20","19,342.79","4,218.38",1
14122,2018,TX,"57,153.38","208,000.86","169,541.85","120,518.51","51,518.23",954.16,1
14123,2018,TX,"57,848.58","207,305.66","157,138.60","95,272.10","22,484.39",0,1
14124,2018,TX,"59,073.70","206,080.54","156,916.95","85,226.54","16,497.94",934.88,1
14125,2018,TX,"60,312.66","204,841.58","146,333.32","58,429.25","30,409.09",0,1
14126,2018,TX,"65,003.53","200,150.71","132,080.73","66,374.32","25,829.68","6,442.54",1
14127,2018,TX,"65,070.09","200,084.15","132,912.66","74,631.67","11,464.55",0,1
14128,2018,TX,"65,833.76","199,320.48","143,682.86","59,099.03","37,627.55",0,1
14129,2018,TX,"65,938.00","199,216.24","131,017.28","50,556.56","13,127.21",0,1
14130,2018,TX,"67,616.85","197,537.39","162,119.48","68,513.74","39,972.01",0,1
14131,2018,TX,"68,315.52","196,838.72","143,773.21","57,642.62","37,551.99",0,1
14132,2018,TX,"68,854.82","196,299.42","124,932.64","50,057.95","10,027.45","1,696.22",1
14133,2018,TX,"69,456.36","195,697.88","170,319.92","75,029.89","39,972.01","3,219.44",1
14134,2018,TX,"71,815.37","193,338.87","97,920.22","28,491.23","1,037.76",0,1
14135,2018,TX,"72,457.58","192,696.66","126,734.97","47,479.24","13,448.36",0,1
14136,2018,TX,"73,369.11","191,785.13","121,462.19","49,797.62","8,969.53",0,1
14137,2018,TX,"82,888.93","182,265.31","106,213.75","58,135.50","20,727.06","3,100.89",1
14138,2018,TX,"85,045.75","180,108.49","82,543.26","26,021.90","6,434.04",266.2,1
14139,2018,TX,"88,278.47","176,875.77","131,052.97","57,203.12","35,026.33","3,893.97",1
14140,2018,TX,"88,453.85","176,700.39","141,150.33","69,617.97","38,555.63","10,296.45",1
14141,2018,TX,"88,482.56","176,671.68","88,990.86","15,751.92",293.48,0,1
14142,2018,TX,"89,082.68","176,071.56","130,874.44","67,625.12","36,949.93","11,415.90",1
14143,2018,TX,"92,541.74","172,612.50","129,955.39","58,867.97","35,026.25","11,333.27",1
14144,2018,TX,"93,039.19","172,115.05","131,172.75","62,518.53","36,321.75","11,593.45",1
14145,2018,TX,"96,298.50","168,855.74","115,044.72","67,175.37","34,427.15","10,654.07",1
14146,2018,TX,"98,950.68","166,203.56","107,455.81","59,544.88","24,389.67","6,724.42",1
14147,2018,UT,0,"84,878.06","76,753.85","49,472.46","23,602.20","3,415.27",1
14148,2018,UT,0,"84,878.06","76,753.85","49,619.21","23,599.00","3,177.11",1
14149,2018,UT,0,"84,878.06","76,753.93","49,619.46","23,599.12","3,177.17",1
14150,2018,UT,0,"84,878.06","76,827.61","49,472.68","23,602.31","3,415.33",1
14151,2018,UT,0,"84,878.06","77,205.82","48,312.23","16,939.14",0,1
14152,2018,UT,0,"84,878.06","77,361.74","50,172.19","17,863.24",0,1
14153,2018,UT,0,"84,878.06","77,361.83","50,172.44","22,884.09","2,455.03",1
14154,2018,UT,0,"84,878.06","77,361.83","50,172.44","22,884.09","3,172.67",1
14155,2018,UT,0,"84,878.06","78,574.68","51,782.79","35,816.05","6,145.44",1
14156,2018,UT,0,"84,878.06","78,606.14","51,782.79","35,816.05","6,145.44",1
14157,2018,UT,0,"84,878.06","78,635.72","51,729.76","25,287.04","6,145.36",1
14158,2018,UT,0,"84,878.06","78,635.81","50,711.53","23,550.83","3,415.27",1
14159,2018,UT,0,"84,878.06","78,635.81","51,730.02","25,287.16","6,145.44",1
14160,2018,UT,0,"84,878.06","78,635.90","50,711.79","23,550.94","3,415.33",1
14161,2018,UT,0,"84,878.06","78,646.86","51,782.79","35,816.05","6,145.44",1
14162,2018,UT,0,"84,878.06","78,659.93","50,711.79","23,549.77","3,415.33",1
14163,2018,UT,0,"84,878.06","79,728.11","43,240.25",0,0,1
14164,2018,UT,0,"84,878.06","79,772.88","40,342.99",0,0,1
14165,2018,UT,0,"84,878.06","79,825.64","48,312.23","19,877.35",0,1
14166,2018,UT,0,"84,878.06","79,825.64","49,997.29","19,877.35",0,1
14167,2018,UT,0,"84,878.06","79,848.34","43,192.16","3,698.21",0,1
14168,2018,UT,0,"84,878.06","79,848.34","43,839.71","13,333.48",0,1
14169,2018,UT,0,"84,878.06","79,848.43","43,839.93","10,796.28",0,1
14170,2018,UT,0,"84,878.06","79,854.22","43,192.38",0,0,1
14171,2018,UT,0,"84,878.06","84,638.15","59,355.70","35,816.05","6,145.44",1
14172,2018,UT,0,"84,878.06","84,638.15","62,962.96","31,688.38","6,145.44",1
14173,2018,UT,0,"84,878.06","84,842.39","59,324.76","31,688.58","6,145.52",1
14174,2018,UT,0,"84,878.06","84,842.39","62,223.55","6,535.24","1,529.75",1
14175,2018,UT,0,"84,878.06","84,842.39","62,243.05","6,535.24","1,529.75",1
14176,2018,UT,0,"84,878.06","84,842.39","62,243.05","7,163.14","1,553.15",1
14177,2018,UT,0,"84,878.06","84,842.39","62,369.24","31,688.58","6,145.52",1
14178,2018,UT,0,"84,878.06","84,842.39","62,963.23","31,688.58","6,145.52",1
14179,2018,UT,0,"84,878.06","84,842.39","63,393.83","31,688.58","6,145.52",1
14180,2018,UT,0,"84,878.06","84,842.39","63,393.83","32,773.82","6,148.49",1
14181,2018,UT,0,"84,878.06","84,842.39","64,594.27","15,102.63","2,552.49",1
14182,2018,UT,0,"84,878.06","84,842.39","64,594.27","15,102.63","2,553.68",1
14183,2018,UT,0,"84,878.06","84,842.39","64,594.27","22,782.84","2,553.68",1
14184,2018,UT,0,"84,878.06","84,842.39","64,613.94","22,782.84","2,553.68",1
14185,2018,UT,0,"84,878.06","84,842.39","64,791.23","23,029.60","2,553.68",1
14186,2018,UT,0,"84,878.06","84,842.39","74,340.30","39,625.29","6,148.49",1
14187,2018,UT,"1,732.86","83,145.20","67,790.77","26,871.38",0,0,1
14188,2018,UT,"8,025.42","76,852.64","65,608.72","22,329.56",0,0,1
14189,2018,UT,"8,257.94","76,620.13","52,087.60","16,669.28",0,0,1
14190,2018,VA,"1,725.85","38,241.75","20,724.08",0,0,0,1
14191,2018,VA,"1,725.85","38,241.75","20,724.08",701.71,0,0,1
14192,2018,VA,"12,717.59","27,250.01","4,957.32",0,0,0,1
14193,2018,VA,"16,102.94","23,864.66","4,921.93",0,0,0,1
14194,2018,VA,"16,102.94","23,864.66","5,918.87",0,0,0,1
14195,2018,VA,"16,103.02","23,864.58","4,270.18",0,0,0,1
14196,2018,VA,"16,103.02","23,864.58","4,756.02",0,0,0,1
14197,2018,VA,"16,103.02","23,864.58","4,921.89",0,0,0,1
14198,2018,VA,"18,155.64","21,811.96","3,598.59",0,0,0,1
14199,2018,VA,"18,155.72","21,811.88","3,598.60",0,0,0,1
14200,2018,VA,186.14,"39,781.46","20,724.08",0,0,0,1
14201,2018,VA,"24,502.24","15,465.36","2,411.69",0,0,0,1
14202,2018,VA,"25,537.15","14,430.45","2,411.69",0,0,0,1
14203,2018,VA,"28,565.97","11,401.63","2,403.77",0,0,0,1
14204,2018,VA,"28,565.99","11,401.61","2,403.77",0,0,0,1
14205,2018,VA,"28,904.88","11,062.72","2,403.77",0,0,0,1
14206,2018,VA,"3,855.17","36,112.43","19,279.32","1,154.36",0,0,1
14207,2018,VA,"38,265.21","1,702.39",0,0,0,0,1
14208,2018,VA,"39,739.13",228.47,0,0,0,0,1
14209,2018,VA,"39,964.94",2.66,0,0,0,0,1
14210,2018,VA,"39,967.60",0,0,0,0,0,1
14211,2018,VA,39.42,"39,928.18","20,724.08",0,0,0,1
14212,2018,VA,844.95,"39,122.65","19,414.27","1,154.36",0,0,1
14213,2018,VT,0,"9,633.10","3,648.25",0,0,0,1
14214,2018,VT,"1,198.64","8,434.46",0,0,0,0,1
14215,2018,VT,"1,198.64","8,434.46","2,889.02",0,0,0,1
14216,2018,VT,"1,910.04","7,723.06","4,812.15",0,0,0,1
14217,2018,VT,"1,910.09","7,723.02","4,812.10",0,0,0,1
14218,2018,VT,"2,116.66","7,516.44","5,049.91","1,624.82",0,0,1
14219,2018,VT,"2,217.39","7,415.71","4,812.10",0,0,0,1
14220,2018,VT,"2,554.65","7,078.45","3,902.31",822.06,0,0,1
14221,2018,VT,"2,922.09","6,711.02","3,902.31",822.06,0,0,1
14222,2018,VT,"3,243.92","6,389.18","1,797.07",230.08,0,0,1
14223,2018,VT,"3,246.12","6,386.98","1,798.27",539.15,0,0,1
14224,2018,VT,"4,892.78","4,740.32","1,460.34",0,0,0,1
14225,2018,VT,"7,699.58","1,933.52",0,0,0,0,1
14226,2018,VT,"7,983.51","1,649.59",0,0,0,0,1
14227,2018,VT,"8,401.54","1,231.56",0,0,0,0,1
14228,2018,VT,"8,401.55","1,231.55",0,0,0,0,1
14229,2018,VT,"8,422.50","1,210.60",0,0,0,0,1
14230,2018,VT,839.46,"8,793.64","4,336.97",0,0,0,1
14231,2018,VT,839.46,"8,793.64","4,462.83",0,0,0,1
14232,2018,VT,839.48,"8,793.62","2,888.99",0,0,0,1
14233,2018,VT,859.11,"8,774.00","3,154.49",0,0,0,1
14234,2018,VT,"9,618.69",14.41,0,0,0,0,1
14235,2018,VT,"9,633.10",0,0,0,0,0,1
14236,2018,WA,0,"67,498.04","20,178.66","3,925.55",0,0,1
14237,2018,WA,0,"67,498.04","31,183.98","6,294.78",0,0,1
14238,2018,WA,0,"67,498.04","31,345.57","4,355.27",0,0,1
14239,2018,WA,0,"67,498.04","31,345.65","4,355.27",0,0,1
14240,2018,WA,0,"67,498.04","32,624.90","6,615.29",0,0,1
14241,2018,WA,0,"67,498.04","36,637.27","11,648.54",0,0,1
14242,2018,WA,0,"67,498.04","40,604.81","11,648.54",0,0,1
14243,2018,WA,0,"67,498.04","40,604.81","11,687.17",0,0,1
14244,2018,WA,"1,897.61","65,600.43","19,305.71","3,925.55",0,0,1
14245,2018,WA,"13,710.85","53,787.19","13,777.73",254.58,0,0,1
14246,2018,WA,"13,710.85","53,787.19","21,994.62",254.58,0,0,1
14247,2018,WA,"13,758.47","53,739.58","21,993.08",254.58,0,0,1
14248,2018,WA,"15,945.88","51,552.16","20,569.43",115.11,0,0,1
14249,2018,WA,"22,367.15","45,130.89","11,672.18",0,0,0,1
14250,2018,WA,"28,780.42","38,717.63","8,086.10",0,0,0,1
14251,2018,WA,"28,894.51","38,603.53","8,086.11",0,0,0,1
14252,2018,WA,"33,140.15","34,357.89",0,0,0,0,1
14253,2018,WA,"33,992.90","33,505.14",0,0,0,0,1
14254,2018,WA,"49,176.48","18,321.56",0,0,0,0,1
14255,2018,WA,"5,396.74","62,101.31","22,616.77","2,995.83",0,0,1
14256,2018,WA,"5,396.74","62,101.31","26,477.80","4,860.45",0,0,1
14257,2018,WA,"5,484.53","62,013.52","17,524.82",0,0,0,1
14258,2018,WA,"59,584.17","7,913.88",0,0,0,0,1
14259,2018,WA,"61,097.71","6,400.33",0,0,0,0,1
14260,2018,WA,"61,097.76","6,400.29",0,0,0,0,1
14261,2018,WA,"61,874.10","5,623.95",0,0,0,0,1
14262,2018,WA,"61,877.80","5,620.25",0,0,0,0,1
14263,2018,WA,"61,877.86","5,620.18",0,0,0,0,1
14264,2018,WA,"63,150.66","4,347.39",0,0,0,0,1
14265,2018,WA,"67,382.64",115.4,0,0,0,0,1
14266,2018,WA,"67,385.65",112.4,0,0,0,0,1
14267,2018,WA,"67,391.34",106.71,0,0,0,0,1
14268,2018,WA,"67,398.90",99.14,0,0,0,0,1
14269,2018,WA,"67,398.91",99.13,0,0,0,0,1
14270,2018,WA,"67,423.62",74.42,0,0,0,0,1
14271,2018,WA,"67,423.62",74.43,0,0,0,0,1
14272,2018,WA,"67,498.04",0,0,0,0,0,1
14273,2018,WI,"23,902.58","32,145.88",0,0,0,0,1
14274,2018,WI,"29,617.96","26,430.49",0,0,0,0,1
14275,2018,WI,"29,679.93","26,368.52",0,0,0,0,1
14276,2018,WI,"32,253.02","23,795.43","2,226.09",0,0,0,1
14277,2018,WI,"33,662.03","22,386.42",0,0,0,0,1
14278,2018,WI,"34,114.01","21,934.44",0,0,0,0,1
14279,2018,WI,"34,694.32","21,354.14",0,0,0,0,1
14280,2018,WI,"34,930.49","21,117.97",0,0,0,0,1
14281,2018,WI,"37,927.87","18,120.59","1,061.46",0,0,0,1
14282,2018,WI,"40,002.23","16,046.22",0,0,0,0,1
14283,2018,WI,"41,067.31","14,981.14",0,0,0,0,1
14284,2018,WI,"41,067.40","14,981.05",0,0,0,0,1
14285,2018,WI,"41,110.34","14,938.11",0,0,0,0,1
14286,2018,WI,"43,656.83","12,391.62",0,0,0,0,1
14287,2018,WI,"45,862.07","10,186.39",0,0,0,0,1
14288,2018,WI,"47,571.41","8,477.04",0,0,0,0,1
14289,2018,WI,"47,989.09","8,059.36",0,0,0,0,1
14290,2018,WI,"53,975.65","2,072.80",0,0,0,0,1
14291,2018,WI,"53,975.66","2,072.80",0,0,0,0,1
14292,2018,WI,"55,324.73",723.72,0,0,0,0,1
14293,2018,WI,"55,408.79",639.66,0,0,0,0,1
14294,2018,WI,"55,580.73",467.72,0,0,0,0,1
14295,2018,WI,"56,004.95",43.5,0,0,0,0,1
14296,2018,WI,"56,048.45",0,0,0,0,0,1
14297,2018,WV,"20,009.02","4,195.65",0,0,0,0,1
14298,2018,WV,"20,017.00","4,187.66",0,0,0,0,1
14299,2018,WV,"20,459.87","3,744.80",0,0,0,0,1
14300,2018,WV,"20,459.99","3,744.68",0,0,0,0,1
14301,2018,WV,"20,914.81","3,289.85",0,0,0,0,1
14302,2018,WV,"24,200.67",4,0,0,0,0,1
14303,2018,WV,"24,204.67",0,0,0,0,0,1
14304,2018,WY,"55,855.79","41,942.83","13,470.19","3,394.25",208.57,0,1
14305,2018,WY,"56,860.33","40,938.29","13,165.75","3,190.72",0,0,1
14306,2018,WY,"58,576.34","39,222.28","13,115.63","3,190.72",0,0,1
14307,2018,WY,"58,576.34","39,222.28","13,115.63","3,194.04",0,0,1
14308,2018,WY,"58,648.90","39,149.72","13,470.19","3,394.25",208.57,0,1
14309,2018,WY,"58,810.55","38,988.07","13,115.63","3,190.72",0,0,1
14310,2018,WY,"59,044.76","38,753.86","13,165.75","3,386.35",0,0,1
14311,2018,WY,"59,044.76","38,753.86","13,470.19","3,386.35",9.6,0,1
14312,2018,WY,"59,049.99","38,748.63","13,165.75","3,386.35",0,0,1
14313,2018,WY,"65,267.99","32,530.63","13,421.41","3,394.25",0,0,1
14314,2018,WY,"69,083.94","28,714.68","3,790.60",0,0,0,1
14315,2018,WY,"69,197.31","28,601.31","4,513.59",0,0,0,1
14316,2018,WY,"69,473.65","28,324.97","3,790.61",0,0,0,1
14317,2018,WY,"70,685.91","27,112.70","9,509.93","3,394.25",0,0,1
14318,2018,WY,"71,862.93","25,935.69","9,509.93","3,394.25",0,0,1
14319,2018,WY,"73,525.67","24,272.95","1,688.69",0,0,0,1
14320,2018,WY,"73,525.67","24,272.95","3,790.61",0,0,0,1
14321,2018,WY,"75,719.22","22,079.40","9,509.93","3,394.25",0,0,1
14322,2018,WY,"76,834.01","20,964.60","2,864.65",0,0,0,1
14323,2018,WY,"76,834.11","20,964.51","2,864.61",0,0,0,1
14324,2018,WY,"77,504.92","20,293.70","4,373.25",0,0,0,1
14325,2018,WY,"77,504.92","20,293.70","4,394.71",0,0,0,1
14326,2018,WY,"77,504.92","20,293.70","4,423.38",0,0,0,1
14327,2018,WY,"77,578.72","20,219.90","9,509.85","3,394.19",0,0,1
14328,2018,WY,"77,608.78","20,189.84","7,839.41","2,758.20",0,0,1
14329,2018,WY,"78,108.44","19,690.18","2,864.65",0,0,0,1
14330,2018,WY,"78,108.56","19,690.06","2,864.61",0,0,0,1
14331,2018,WY,"78,108.90","19,689.72","3,262.75",0,0,0,1
14332,2018,WY,"82,245.01","15,553.61","4,035.89",0,0,0,1
14333,2018,WY,"82,296.03","15,502.58","3,262.75",0,0,0,1
14334,2018,WY,"82,389.69","15,408.93","3,118.97",0,0,0,1
14335,2018,WY,"83,776.77","14,021.85","2,829.52",0,0,0,1
14336,2018,WY,"83,785.88","14,012.74","2,829.48",0,0,0,1
14337,2018,WY,"84,174.47","13,624.15","3,161.73",0,0,0,1
14338,2018,WY,"84,365.21","13,433.41","2,418.99",0,0,0,1
14339,2018,WY,"84,412.76","13,385.86","2,404.93",0,0,0,1
14340,2018,WY,"84,449.64","13,348.98","2,420.39",0,0,0,1
14341,2018,WY,"84,559.92","13,238.70","2,456.81",0,0,0,1
14342,2018,WY,"84,836.44","12,962.18","2,456.81",0,0,0,1
14343,2018,WY,"84,841.26","12,957.36","2,404.95",0,0,0,1
14344,2018,WY,"84,841.29","12,957.33","2,404.93",0,0,0,1
14345,2019,AK,"176,941.52","405,639.96","142,560.81","33,730.35","5,101.16",0,1
14346,2019,AK,"178,779.89","403,801.59","140,398.17","11,664.38","5,101.16",0,1
14347,2019,AK,"219,361.75","363,219.72","30,551.98","9,600.84","5,101.16",0,1
14348,2019,AK,"296,295.86","286,285.61","67,829.87","11,664.38","5,101.16",0,1
14349,2019,AK,"388,413.49","194,167.99","103,956.37","39,419.36","8,747.25",0,1
14350,2019,AK,"388,413.49","194,167.99","65,217.85","26,707.89","7,680.55",0,1
14351,2019,AK,"402,551.51","180,029.97","103,956.37","39,419.36","8,747.25",0,1
14352,2019,AK,"404,160.77","178,420.70","56,082.94","21,944.64","5,101.16",0,1
14353,2019,AK,"413,374.73","169,206.74","103,956.37","39,419.36","8,747.25",0,1
14354,2019,AK,"443,823.87","138,757.60","69,240.83","34,192.52","8,747.25",0,1
14355,2019,AK,"479,134.69","103,446.79","60,337.27","15,413.01","5,101.16",0,1
14356,2019,AK,"510,602.43","71,979.04","16,186.75","9,600.84","5,101.16",0,1
14357,2019,AK,"516,396.68","66,184.79","29,277.83","11,664.38","5,101.16",0,1
14358,2019,AK,"548,627.60","33,953.88","12,873.67","5,402.70",0,0,1
14359,2019,AK,"548,627.60","33,953.88","13,697.97","5,925.45",0,0,1
14360,2019,AK,"548,627.60","33,953.88","16,186.75","9,600.84","5,101.16",0,1
14361,2019,AK,"548,627.60","33,953.88","21,788.75","11,224.77",0,0,1
14362,2019,AK,"548,627.64","33,953.83","21,788.68","9,856.40",0,0,1
14363,2019,AL,0,"51,613.84","18,252.64","6,187.91","1,825.47",0,1
14364,2019,AL,"27,041.68","24,572.16","7,155.52",563.7,0,0,1
14365,2019,AL,"27,079.51","24,534.33","6,482.80",983.09,0,0,1
14366,2019,AL,"28,162.80","23,451.04","5,352.32","1,487.00",0,0,1
14367,2019,AL,"28,504.48","23,109.36","7,286.67",0,0,0,1
14368,2019,AL,"28,986.92","22,626.92","3,799.64",0,0,0,1
14369,2019,AL,"29,185.24","22,428.60","4,093.48","1,334.44",0,0,1
14370,2019,AL,"29,276.74","22,337.10","8,503.03",0,0,0,1
14371,2019,AL,"29,290.20","22,323.64","15,612.05",0,0,0,1
14372,2019,AL,"30,757.03","20,856.81","10,462.62",0,0,0,1
14373,2019,AL,"30,793.13","20,820.71","4,115.20","1,094.57",0,0,1
14374,2019,AL,"31,223.82","20,390.02","5,456.74","1,898.03",0,0,1
14375,2019,AL,"31,649.83","19,964.02","6,920.39","2,204.03",0,0,1
14376,2019,AL,"31,721.21","19,892.63","6,603.05","1,358.40",0,0,1
14377,2019,AL,"33,011.62","18,602.22","5,848.85",934.5,0,0,1
14378,2019,AL,"33,651.89","17,961.95",544.97,0,0,0,1
14379,2019,AL,"33,874.00","17,739.84","5,848.85",0,0,0,1
14380,2019,AL,"34,087.22","17,526.62","5,562.88",789.58,0,0,1
14381,2019,AL,"34,144.94","17,468.90","6,066.88","1,262.71",0,0,1
14382,2019,AL,"35,206.27","16,407.57","5,684.31","2,204.03",0,0,1
14383,2019,AL,"35,881.28","15,732.56","4,239.30",563.7,0,0,1
14384,2019,AL,"37,472.13","14,141.71","2,749.20",563.7,0,0,1
14385,2019,AL,"38,654.05","12,959.80","5,796.53",0,0,0,1
14386,2019,AL,"39,577.05","12,036.79",0,0,0,0,1
14387,2019,AL,"4,388.48","47,225.36","27,913.82","7,460.70","2,783.53",0,1
14388,2019,AL,"40,939.13","10,674.71","5,529.93",0,0,0,1
14389,2019,AL,"41,977.40","9,636.44","5,588.96",0,0,0,1
14390,2019,AL,"44,655.81","6,958.03",0,0,0,0,1
14391,2019,AL,"49,306.97","2,306.87",0,0,0,0,1
14392,2019,AL,"50,181.47","1,432.37",0,0,0,0,1
14393,2019,AL,"51,613.84",0,0,0,0,0,1
14394,2019,AL,"8,913.03","42,700.81","15,575.18","2,518.49",102.97,0,1
14395,2019,AR,"28,895.11","24,267.64","6,256.90","3,080.30",0,0,1
14396,2019,AR,"31,007.14","22,155.61","4,872.32","2,293.55",0,0,1
14397,2019,AR,"31,125.69","22,037.06","5,592.96","1,306.08",0,0,1
14398,2019,AR,"36,617.74","16,545.01","5,829.86",722.21,0,0,1
14399,2019,AR,"45,836.32","7,326.43","2,016.31",0,0,0,1
14400,2019,AR,"49,895.28","3,267.47",219.47,0,0,0,1
14401,2019,AR,"49,895.28","3,267.47",681.91,0,0,0,1
14402,2019,AR,"52,153.27","1,009.48",1.28,0,0,0,1
14403,2019,AR,"52,518.01",644.74,0,0,0,0,1
14404,2019,AR,"52,965.64",197.11,0,0,0,0,1
14405,2019,AR,"53,160.82",1.93,0,0,0,0,1
14406,2019,AR,"53,162.75",0,0,0,0,0,1
14407,2019,AZ,"108,523.02","5,511.79",0,0,0,0,1
14408,2019,AZ,"108,691.00","5,343.81",0,0,0,0,1
14409,2019,AZ,"12,731.34","101,303.48","29,541.05",0,0,0,1
14410,2019,AZ,"18,038.25","95,996.57","67,655.07","31,704.03","14,371.72","3,764.42",1
14411,2019,AZ,"18,038.25","95,996.57","68,054.67","31,704.03","14,371.72","3,764.42",1
14412,2019,AZ,"18,249.50","95,785.32","35,058.84","18,956.59","3,813.00",0,1
14413,2019,AZ,"18,249.50","95,785.32","37,515.92","20,866.22","3,813.00",0,1
14414,2019,AZ,"18,249.50","95,785.32","37,609.67","20,786.54","3,766.80",0,1
14415,2019,AZ,"18,249.50","95,785.32","44,480.75","20,786.54","3,766.80",0,1
14416,2019,AZ,"26,920.74","87,114.08","22,207.52",0,0,0,1
14417,2019,AZ,"3,765.73","110,269.09","97,460.71","29,417.24",0,0,1
14418,2019,AZ,"35,656.65","78,378.17","34,361.70","18,956.59","3,813.00",0,1
14419,2019,AZ,"5,704.05","108,330.77","92,360.42","29,256.56",0,0,1
14420,2019,AZ,"53,111.26","60,923.56",0,0,0,0,1
14421,2019,AZ,"69,710.46","44,324.35",0,0,0,0,1
14422,2019,AZ,"7,053.23","106,981.59","83,920.46","18,054.68",0,0,1
14423,2019,AZ,"70,980.15","43,054.67","21,314.20","6,274.57",0,0,1
14424,2019,AZ,"70,980.15","43,054.67","21,374.20","6,274.57",0,0,1
14425,2019,AZ,"8,419.28","105,615.54","76,157.96","36,593.36","14,371.72","3,764.42",1
14426,2019,AZ,"83,263.42","30,771.40","18,562.86","5,852.58",0,0,1
14427,2019,AZ,"9,327.20","104,707.61","87,631.37","31,398.91",0,0,1
14428,2019,AZ,"93,708.09","20,326.73","6,275.97",234.86,0,0,1
14429,2019,AZ,"93,770.60","20,264.22","5,283.81",0,0,0,1
14430,2019,AZ,"94,959.39","19,075.43","5,283.81",0,0,0,1
14431,2019,AZ,"94,997.48","19,037.34","5,239.20",0,0,0,1
14432,2019,AZ,"94,997.55","19,037.27","5,239.14",0,0,0,1
14433,2019,AZ,"95,682.97","18,351.85","5,059.48",0,0,0,1
14434,2019,AZ,"95,685.04","18,349.78","5,059.48",0,0,0,1
14435,2019,AZ,"96,140.49","17,894.33","5,059.48",0,0,0,1
14436,2019,CA,"106,073.11","52,074.95","5,956.61","2,153.53",0,0,1
14437,2019,CA,"12,289.23","145,858.84","114,231.26","5,436.71","1,120.58",0,1
14438,2019,CA,"12,289.23","145,858.84","118,872.77","22,323.11","2,444.22",0,1
14439,2019,CA,"12,289.23","145,858.84","118,872.77","22,323.11","3,325.87",0,1
14440,2019,CA,"12,289.23","145,858.84","118,872.77","8,766.79","1,120.58",0,1
14441,2019,CA,"137,862.59","20,285.48","3,681.29",0,0,0,1
14442,2019,CA,"141,720.90","16,427.17","3,259.56",6.21,0,0,1
14443,2019,CA,"141,899.55","16,248.52","3,259.56",6.21,0,0,1
14444,2019,CA,"142,085.22","16,062.85",943.71,0,0,0,1
14445,2019,CA,"143,815.27","14,332.79","1,729.93",0,0,0,1
14446,2019,CA,"143,826.20","14,321.87","1,729.93",0,0,0,1
14447,2019,CA,"143,826.20","14,321.87","1,729.93",9.87,0,0,1
14448,2019,CA,"147,502.18","10,645.88",0,0,0,0,1
14449,2019,CA,"147,734.44","10,413.63",0,0,0,0,1
14450,2019,CA,"147,742.46","10,405.61",0,0,0,0,1
14451,2019,CA,"148,707.33","9,440.74",0,0,0,0,1
